congress,chamber,rollnumber,icpsr,cast_code,prob
117,House,32,22154,6,100.0
117,House,32,22155,1,100.0
117,House,32,22156,6,100.0
117,House,32,29106,6,100.0
117,House,32,29109,6,100.0
117,House,32,29312,6,100.0
117,House,32,29317,6,100.0
117,House,32,29323,1,100.0
117,House,32,29337,6,100.0
117,House,32,29339,6,100.0
117,House,32,29346,6,100.0
117,House,32,29368,6,100.0
117,House,32,29377,6,100.0
117,House,32,29378,6,100.0
117,House,32,29379,6,100.0
117,House,32,29393,1,100.0
117,House,32,29504,6,100.0
117,House,32,29550,1,100.0
117,House,32,29561,6,100.0
117,House,32,29571,6,100.0
117,House,32,29573,6,100.0
117,House,32,29588,6,100.0
117,House,32,29701,1,100.0
117,House,32,29707,6,100.0
117,House,32,29710,6,100.0
117,House,32,29717,9,100.0
117,House,32,29729,6,100.0
117,House,32,29741,6,100.0
117,House,32,29759,1,100.0
117,House,32,29760,1,100.0
117,House,32,29762,1,100.0
117,House,32,29768,6,100.0
117,House,32,29769,6,100.0
117,House,32,29776,6,100.0
117,House,32,29778,6,100.0
117,House,32,29901,6,100.0
117,House,32,29903,6,100.0
117,House,32,29908,6,100.0
117,House,32,29910,1,99.9
117,House,32,29911,6,100.0
117,House,32,31101,6,100.0
117,House,32,31102,1,100.0
117,House,32,31103,6,100.0
117,House,32,39301,6,100.0
117,House,32,39305,6,100.0
117,House,32,39307,6,100.0
117,House,32,91980,1,99.0
117,House,33,14066,6,99.9
117,House,33,14854,6,100.0
117,House,33,14863,6,96.9
117,House,33,14873,1,100.0
117,House,33,15019,1,99.3
117,House,33,15029,1,100.0
117,House,33,15410,1,100.0
117,House,33,15433,1,100.0
117,House,33,15438,1,100.0
117,House,33,15446,6,100.0
117,House,33,15454,1,100.0
117,House,33,15616,1,100.0
117,House,33,20104,1,100.0
117,House,33,20107,6,100.0
117,House,33,20119,1,100.0
117,House,33,20122,1,100.0
117,House,33,20124,6,100.0
117,House,33,20136,1,100.0
117,House,33,20138,6,100.0
117,House,33,20145,1,100.0
117,House,33,20301,6,100.0
117,House,33,20305,1,100.0
117,House,33,20307,6,100.0
117,House,33,20310,1,100.0
117,House,33,20316,6,99.9
117,House,33,20321,1,100.0
117,House,33,20322,1,99.8
117,House,33,20329,1,100.0
117,House,33,20340,1,100.0
117,House,33,20342,6,99.9
117,House,33,20343,1,100.0
117,House,33,20344,6,100.0
117,House,33,20355,6,100.0
117,House,33,20356,6,100.0
117,House,33,20501,1,99.8
117,House,33,20504,1,100.0
117,House,33,20517,1,100.0
117,House,33,20518,6,100.0
117,House,33,20519,1,100.0
117,House,33,20521,6,100.0
117,House,33,20522,6,100.0
117,House,33,20527,6,100.0
117,House,33,20529,1,100.0
117,House,33,20530,6,100.0
117,House,33,20533,1,100.0
117,House,33,20535,6,100.0
117,House,33,20537,1,100.0
117,House,33,20538,9,100.0
117,House,33,20542,1,100.0
117,House,33,20702,1,100.0
117,House,33,20703,6,100.0
117,House,33,20704,6,100.0
117,House,33,20705,1,100.0
117,House,33,20706,1,100.0
117,House,33,20708,1,100.0
117,House,33,20709,6,100.0
117,House,33,20712,1,100.0
117,House,33,20723,1,100.0
117,House,33,20724,1,100.0
117,House,33,20725,6,100.0
117,House,33,20729,6,100.0
117,House,33,20733,1,100.0
117,House,33,20738,6,100.0
117,House,33,20748,1,100.0
117,House,33,20749,1,99.9
117,House,33,20750,1,100.0
117,House,33,20755,6,100.0
117,House,33,20756,6,100.0
117,House,33,20757,1,100.0
117,House,33,20758,6,100.0
117,House,33,20759,6,100.0
117,House,33,20762,1,100.0
117,House,33,20902,1,99.4
117,House,33,20903,6,100.0
117,House,33,20907,1,100.0
117,House,33,20909,6,100.0
117,House,33,20916,6,100.0
117,House,33,20920,1,100.0
117,House,33,20926,6,100.0
117,House,33,20927,1,100.0
117,House,33,20934,1,100.0
117,House,33,20941,1,100.0
117,House,33,20944,1,99.7
117,House,33,20946,6,100.0
117,House,33,20952,1,100.0
117,House,33,20954,1,100.0
117,House,33,20955,1,100.0
117,House,33,20958,1,100.0
117,House,33,20959,1,100.0
117,House,33,21101,6,99.9
117,House,33,21102,1,100.0
117,House,33,21103,6,100.0
117,House,33,21105,6,100.0
117,House,33,21106,6,100.0
117,House,33,21108,6,100.0
117,House,33,21110,1,100.0
117,House,33,21116,6,100.0
117,House,33,21118,1,100.0
117,House,33,21123,6,100.0
117,House,33,21128,6,99.8
117,House,33,21132,6,100.0
117,House,33,21139,6,100.0
117,House,33,21140,1,100.0
117,House,33,21142,6,100.0
117,House,33,21148,6,100.0
117,House,33,21149,6,100.0
117,House,33,21150,6,100.0
117,House,33,21162,6,100.0
117,House,33,21163,6,99.9
117,House,33,21165,6,100.0
117,House,33,21167,6,100.0
117,House,33,21172,1,100.0
117,House,33,21174,6,100.0
117,House,33,21178,6,100.0
117,House,33,21179,6,100.0
117,House,33,21187,6,100.0
117,House,33,21188,6,100.0
117,House,33,21191,6,100.0
117,House,33,21193,6,100.0
117,House,33,21196,6,100.0
117,House,33,21198,1,100.0
117,House,33,21302,6,100.0
117,House,33,21303,1,100.0
117,House,33,21304,1,100.0
117,House,33,21306,1,100.0
117,House,33,21307,6,99.6
117,House,33,21308,1,100.0
117,House,33,21309,1,100.0
117,House,33,21311,1,100.0
117,House,33,21312,1,100.0
117,House,33,21313,1,100.0
117,House,33,21314,1,100.0
117,House,33,21315,1,99.6
117,House,33,21321,1,100.0
117,House,33,21326,1,99.4
117,House,33,21328,6,99.9
117,House,33,21329,1,100.0
117,House,33,21330,6,100.0
117,House,33,21333,6,100.0
117,House,33,21337,6,100.0
117,House,33,21339,1,100.0
117,House,33,21340,1,100.0
117,House,33,21342,1,100.0
117,House,33,21343,1,100.0
117,House,33,21344,1,100.0
117,House,33,21346,6,100.0
117,House,33,21351,6,100.0
117,House,33,21352,1,100.0
117,House,33,21353,6,99.8
117,House,33,21355,6,100.0
117,House,33,21356,6,100.0
117,House,33,21358,1,100.0
117,House,33,21359,6,100.0
117,House,33,21360,6,100.0
117,House,33,21362,1,100.0
117,House,33,21364,6,100.0
117,House,33,21365,1,100.0
117,House,33,21366,1,100.0
117,House,33,21367,6,100.0
117,House,33,21368,1,100.0
117,House,33,21370,1,100.0
117,House,33,21371,1,100.0
117,House,33,21372,1,100.0
117,House,33,21373,6,100.0
117,House,33,21375,1,100.0
117,House,33,21500,6,100.0
117,House,33,21502,1,100.0
117,House,33,21503,6,100.0
117,House,33,21504,1,100.0
117,House,33,21506,1,100.0
117,House,33,21507,1,100.0
117,House,33,21508,1,100.0
117,House,33,21510,6,100.0
117,House,33,21513,6,100.0
117,House,33,21514,6,100.0
117,House,33,21515,6,100.0
117,House,33,21516,6,100.0
117,House,33,21519,6,99.7
117,House,33,21523,6,100.0
117,House,33,21525,1,100.0
117,House,33,21526,6,100.0
117,House,33,21529,1,100.0
117,House,33,21530,1,100.0
117,House,33,21531,6,100.0
117,House,33,21536,1,100.0
117,House,33,21538,1,100.0
117,House,33,21539,6,100.0
117,House,33,21540,1,100.0
117,House,33,21541,6,99.5
117,House,33,21542,6,98.7
117,House,33,21544,6,100.0
117,House,33,21545,1,100.0
117,House,33,21548,1,100.0
117,House,33,21551,6,100.0
117,House,33,21554,1,100.0
117,House,33,21556,6,100.0
117,House,33,21557,6,100.0
117,House,33,21559,6,100.0
117,House,33,21561,6,100.0
117,House,33,21562,6,100.0
117,House,33,21563,6,100.0
117,House,33,21564,6,100.0
117,House,33,21565,6,100.0
117,House,33,21566,1,100.0
117,House,33,21700,6,100.0
117,House,33,21701,6,100.0
117,House,33,21702,6,100.0
117,House,33,21703,1,100.0
117,House,33,21704,6,100.0
117,House,33,21705,6,100.0
117,House,33,21706,1,100.0
117,House,33,21707,1,100.0
117,House,33,21708,6,100.0
117,House,33,21709,1,100.0
117,House,33,21710,6,100.0
117,House,33,21711,1,100.0
117,House,33,21712,1,99.9
117,House,33,21713,1,100.0
117,House,33,21714,6,100.0
117,House,33,21715,1,100.0
117,House,33,21717,6,100.0
117,House,33,21718,6,97.4
117,House,33,21719,6,100.0
117,House,33,21720,6,100.0
117,House,33,21722,1,100.0
117,House,33,21723,1,99.0
117,House,33,21724,6,100.0
117,House,33,21725,6,100.0
117,House,33,21726,1,100.0
117,House,33,21727,6,100.0
117,House,33,21728,1,100.0
117,House,33,21730,1,100.0
117,House,33,21731,6,100.0
117,House,33,21732,1,100.0
117,House,33,21735,6,100.0
117,House,33,21736,1,100.0
117,House,33,21738,1,99.3
117,House,33,21739,1,99.8
117,House,33,21740,1,100.0
117,House,33,21741,1,100.0
117,House,33,21744,6,100.0
117,House,33,21745,6,100.0
117,House,33,21746,1,100.0
117,House,33,21747,1,99.9
117,House,33,21749,6,99.8
117,House,33,21750,6,100.0
117,House,33,21753,6,100.0
117,House,33,21754,1,100.0
117,House,33,21755,6,100.0
117,House,33,21756,1,98.1
117,House,33,21757,6,100.0
117,House,33,21758,6,100.0
117,House,33,21759,6,100.0
117,House,33,21760,6,100.0
117,House,33,21761,1,100.0
117,House,33,21762,1,100.0
117,House,33,21763,1,100.0
117,House,33,21900,1,100.0
117,House,33,21901,6,100.0
117,House,33,21902,1,100.0
117,House,33,21903,6,100.0
117,House,33,21905,6,100.0
117,House,33,21906,1,100.0
117,House,33,21908,6,100.0
117,House,33,21910,1,100.0
117,House,33,21911,6,100.0
117,House,33,21912,1,100.0
117,House,33,21914,1,100.0
117,House,33,21915,1,100.0
117,House,33,21916,1,99.9
117,House,33,21917,1,100.0
117,House,33,21919,1,100.0
117,House,33,21920,6,100.0
117,House,33,21921,1,100.0
117,House,33,21922,1,100.0
117,House,33,21923,1,96.9
117,House,33,21924,6,99.9
117,House,33,21925,6,100.0
117,House,33,21926,6,100.0
117,House,33,21927,6,100.0
117,House,33,21928,1,100.0
117,House,33,21929,6,100.0
117,House,33,21930,1,100.0
117,House,33,21931,1,100.0
117,House,33,21934,1,100.0
117,House,33,21935,6,100.0
117,House,33,21936,6,100.0
117,House,33,21937,1,100.0
117,House,33,21938,1,100.0
117,House,33,21939,1,100.0
117,House,33,21940,1,100.0
117,House,33,21941,1,99.8
117,House,33,21942,1,100.0
117,House,33,21944,1,100.0
117,House,33,21945,6,100.0
117,House,33,21946,6,100.0
117,House,33,21948,1,100.0
117,House,33,21949,1,99.3
117,House,33,21950,1,99.8
117,House,33,21951,1,100.0
117,House,33,21952,6,100.0
117,House,33,21953,1,100.0
117,House,33,21954,1,99.7
117,House,33,21955,1,99.9
117,House,33,21956,6,100.0
117,House,33,21959,6,100.0
117,House,33,21961,6,100.0
117,House,33,21962,1,100.0
117,House,33,21964,1,99.8
117,House,33,21965,1,100.0
117,House,33,21966,1,99.7
117,House,33,21968,1,100.0
117,House,33,21969,6,99.9
117,House,33,21970,6,100.0
117,House,33,21971,6,100.0
117,House,33,21972,1,100.0
117,House,33,21973,6,100.0
117,House,33,21974,6,100.0
117,House,33,21975,1,99.7
117,House,33,21977,1,100.0
117,House,33,21978,1,100.0
117,House,33,21979,1,100.0
117,House,33,21981,6,100.0
117,House,33,21983,1,100.0
117,House,33,21985,6,100.0
117,House,33,21986,6,100.0
117,House,33,21987,6,100.0
117,House,33,21988,6,100.0
117,House,33,21989,6,100.0
117,House,33,21990,6,100.0
117,House,33,22100,1,100.0
117,House,33,22101,6,100.0
117,House,33,22102,6,99.9
117,House,33,22103,6,100.0
117,House,33,22104,1,100.0
117,House,33,22105,1,100.0
117,House,33,22106,1,100.0
117,House,33,22107,6,100.0
117,House,33,22108,6,100.0
117,House,33,22109,6,100.0
117,House,33,22110,6,100.0
117,House,33,22111,6,100.0
117,House,33,22112,6,100.0
117,House,33,22113,6,100.0
117,House,33,22114,6,100.0
117,House,33,22115,6,100.0
117,House,33,22116,6,100.0
117,House,33,22117,6,100.0
117,House,33,22118,6,100.0
117,House,33,22119,6,100.0
117,House,33,22120,6,100.0
117,House,33,22121,6,100.0
117,House,33,22122,6,100.0
117,House,33,22123,6,100.0
117,House,33,22124,6,100.0
117,House,33,22125,6,100.0
117,House,33,22126,1,100.0
117,House,33,22127,1,100.0
117,House,33,22128,1,100.0
117,House,33,22129,6,100.0
117,House,33,22130,6,100.0
117,House,33,22131,1,100.0
117,House,33,22132,6,100.0
117,House,33,22133,6,100.0
117,House,33,22134,6,100.0
117,House,33,22135,1,100.0
117,House,33,22136,6,100.0
117,House,33,22137,6,99.2
117,House,33,22138,6,100.0
117,House,33,22139,6,99.8
117,House,33,22140,6,100.0
117,House,33,22141,6,100.0
117,House,33,22142,1,100.0
117,House,33,22143,6,100.0
117,House,33,22144,1,100.0
117,House,33,22145,6,100.0
117,House,33,22146,6,100.0
117,House,33,22147,6,100.0
117,House,33,22148,6,100.0
117,House,33,22149,1,100.0
117,House,33,22150,6,99.9
117,House,33,22151,6,100.0
117,House,33,22152,6,100.0
117,House,33,22153,1,100.0
117,House,33,22154,1,100.0
117,House,33,22155,6,100.0
117,House,33,22156,1,100.0
117,House,33,29106,1,100.0
117,House,33,29109,1,100.0
117,House,33,29312,1,100.0
117,House,33,29317,1,100.0
117,House,33,29323,6,100.0
117,House,33,29337,1,100.0
117,House,33,29339,1,100.0
117,House,33,29346,1,100.0
117,House,33,29368,1,100.0
117,House,33,29377,1,100.0
117,House,33,29378,1,100.0
117,House,33,29379,1,100.0
117,House,33,29393,6,100.0
117,House,33,29504,1,100.0
117,House,33,29550,6,100.0
117,House,33,29561,1,100.0
117,House,33,29571,1,100.0
117,House,33,29573,1,100.0
117,House,33,29588,1,100.0
117,House,33,29701,6,100.0
117,House,33,29707,1,100.0
117,House,33,29710,1,100.0
117,House,33,29717,1,100.0
117,House,33,29729,1,100.0
117,House,33,29741,1,100.0
117,House,33,29759,6,100.0
117,House,33,29760,6,100.0
117,House,33,29762,6,100.0
117,House,33,29768,1,100.0
117,House,33,29769,1,100.0
117,House,33,29776,1,100.0
117,House,33,29778,1,100.0
117,House,33,29901,1,100.0
117,House,33,29903,1,100.0
117,House,33,29908,1,100.0
117,House,33,29910,6,99.9
117,House,33,29911,1,100.0
117,House,33,31101,1,100.0
117,House,33,31102,6,100.0
117,House,33,31103,1,100.0
117,House,33,39301,1,100.0
117,House,33,39305,1,100.0
117,House,33,39307,1,100.0
117,House,33,91980,6,99.0
117,House,34,14066,6,99.9
117,House,34,14854,6,100.0
117,House,34,14863,6,96.8
117,House,34,14873,1,100.0
117,House,34,15019,1,99.3
117,House,34,15029,1,100.0
117,House,34,15410,1,100.0
117,House,34,15433,1,100.0
117,House,34,15438,1,100.0
117,House,34,15446,6,100.0
117,House,34,15454,1,100.0
117,House,34,15616,1,100.0
117,House,34,20104,1,100.0
117,House,34,20107,6,100.0
117,House,34,20119,1,100.0
117,House,34,20122,1,100.0
117,House,34,20124,6,100.0
117,House,34,20136,1,100.0
117,House,34,20138,6,100.0
117,House,34,20145,1,100.0
117,House,34,20301,6,100.0
117,House,34,20305,1,100.0
117,House,34,20307,6,100.0
117,House,34,20310,1,100.0
117,House,34,20316,6,99.9
117,House,34,20321,1,100.0
117,House,34,20322,1,99.8
117,House,34,20329,1,100.0
117,House,34,20340,1,100.0
117,House,34,20342,6,99.9
117,House,34,20343,1,100.0
117,House,34,20344,6,100.0
117,House,34,20355,6,100.0
117,House,34,20356,6,100.0
117,House,34,20501,1,99.8
117,House,34,20504,1,100.0
117,House,34,20517,1,100.0
117,House,34,20518,6,100.0
117,House,34,20519,1,100.0
117,House,34,20521,6,100.0
117,House,34,20522,6,100.0
117,House,34,20527,6,100.0
117,House,34,20529,1,100.0
117,House,34,20530,6,100.0
117,House,34,20533,1,100.0
117,House,34,20535,6,100.0
117,House,34,20537,1,100.0
117,House,34,20538,9,100.0
117,House,34,20542,1,100.0
117,House,34,20702,1,100.0
117,House,34,20703,6,100.0
117,House,34,20704,6,100.0
117,House,34,20705,1,100.0
117,House,34,20706,1,100.0
117,House,34,20708,1,100.0
117,House,34,20709,6,100.0
117,House,34,20712,1,100.0
117,House,34,20723,1,100.0
117,House,34,20724,1,100.0
117,House,34,20725,6,100.0
117,House,34,20729,6,100.0
117,House,34,20733,9,100.0
117,House,34,20738,6,100.0
117,House,34,20748,1,100.0
117,House,34,20749,1,99.9
117,House,34,20750,1,100.0
117,House,34,20755,6,100.0
117,House,34,20756,6,100.0
117,House,34,20757,1,100.0
117,House,34,20758,6,100.0
117,House,34,20759,6,100.0
117,House,34,20762,1,100.0
117,House,34,20902,1,99.4
117,House,34,20903,6,100.0
117,House,34,20907,1,100.0
117,House,34,20909,6,100.0
117,House,34,20916,6,100.0
117,House,34,20920,1,100.0
117,House,34,20926,6,100.0
117,House,34,20927,1,100.0
117,House,34,20934,1,100.0
117,House,34,20941,1,100.0
117,House,34,20944,1,99.8
117,House,34,20946,6,100.0
117,House,34,20952,1,100.0
117,House,34,20954,1,100.0
117,House,34,20955,1,100.0
117,House,34,20958,1,100.0
117,House,34,20959,1,100.0
117,House,34,21101,6,99.9
117,House,34,21102,1,100.0
117,House,34,21103,6,100.0
117,House,34,21105,6,100.0
117,House,34,21106,6,100.0
117,House,34,21108,6,100.0
117,House,34,21110,1,100.0
117,House,34,21116,6,100.0
117,House,34,21118,1,100.0
117,House,34,21123,6,100.0
117,House,34,21128,6,99.8
117,House,34,21132,6,100.0
117,House,34,21139,6,100.0
117,House,34,21140,1,100.0
117,House,34,21142,6,100.0
117,House,34,21148,6,100.0
117,House,34,21149,6,100.0
117,House,34,21150,6,100.0
117,House,34,21162,6,100.0
117,House,34,21163,6,99.9
117,House,34,21165,6,100.0
117,House,34,21167,6,100.0
117,House,34,21172,1,100.0
117,House,34,21174,6,100.0
117,House,34,21178,6,100.0
117,House,34,21179,6,100.0
117,House,34,21187,6,100.0
117,House,34,21188,6,100.0
117,House,34,21191,6,100.0
117,House,34,21193,6,100.0
117,House,34,21196,6,100.0
117,House,34,21198,1,100.0
117,House,34,21302,6,100.0
117,House,34,21303,1,100.0
117,House,34,21304,1,100.0
117,House,34,21306,1,100.0
117,House,34,21307,6,99.5
117,House,34,21308,1,100.0
117,House,34,21309,1,100.0
117,House,34,21311,1,100.0
117,House,34,21312,1,100.0
117,House,34,21313,1,100.0
117,House,34,21314,1,100.0
117,House,34,21315,1,99.7
117,House,34,21321,1,100.0
117,House,34,21326,1,99.4
117,House,34,21328,9,99.9
117,House,34,21329,1,100.0
117,House,34,21330,6,100.0
117,House,34,21333,6,100.0
117,House,34,21337,6,100.0
117,House,34,21339,1,100.0
117,House,34,21340,1,100.0
117,House,34,21342,1,100.0
117,House,34,21343,1,100.0
117,House,34,21344,1,100.0
117,House,34,21346,6,100.0
117,House,34,21351,6,100.0
117,House,34,21352,1,100.0
117,House,34,21353,6,99.8
117,House,34,21355,6,100.0
117,House,34,21356,6,100.0
117,House,34,21358,1,100.0
117,House,34,21359,6,100.0
117,House,34,21360,6,100.0
117,House,34,21362,1,100.0
117,House,34,21364,6,100.0
117,House,34,21365,1,100.0
117,House,34,21366,1,100.0
117,House,34,21367,6,100.0
117,House,34,21368,1,100.0
117,House,34,21370,1,100.0
117,House,34,21371,1,100.0
117,House,34,21372,1,100.0
117,House,34,21373,6,100.0
117,House,34,21375,1,100.0
117,House,34,21500,6,100.0
117,House,34,21502,1,100.0
117,House,34,21503,6,100.0
117,House,34,21504,1,100.0
117,House,34,21506,1,100.0
117,House,34,21507,1,100.0
117,House,34,21508,1,100.0
117,House,34,21510,6,100.0
117,House,34,21513,6,100.0
117,House,34,21514,6,100.0
117,House,34,21515,6,100.0
117,House,34,21516,6,100.0
117,House,34,21519,6,99.7
117,House,34,21523,6,100.0
117,House,34,21525,1,100.0
117,House,34,21526,6,100.0
117,House,34,21529,1,100.0
117,House,34,21530,1,100.0
117,House,34,21531,6,100.0
117,House,34,21536,1,100.0
117,House,34,21538,1,100.0
117,House,34,21539,6,100.0
117,House,34,21540,1,100.0
117,House,34,21541,6,99.5
117,House,34,21542,6,98.7
117,House,34,21544,6,100.0
117,House,34,21545,1,100.0
117,House,34,21548,1,100.0
117,House,34,21551,6,100.0
117,House,34,21554,1,100.0
117,House,34,21556,6,100.0
117,House,34,21557,6,100.0
117,House,34,21559,6,100.0
117,House,34,21561,6,100.0
117,House,34,21562,6,100.0
117,House,34,21563,6,100.0
117,House,34,21564,6,100.0
117,House,34,21565,6,100.0
117,House,34,21566,1,100.0
117,House,34,21700,6,100.0
117,House,34,21701,6,100.0
117,House,34,21702,6,100.0
117,House,34,21703,1,100.0
117,House,34,21704,6,100.0
117,House,34,21705,6,100.0
117,House,34,21706,1,100.0
117,House,34,21707,1,100.0
117,House,34,21708,6,100.0
117,House,34,21709,1,100.0
117,House,34,21710,6,100.0
117,House,34,21711,1,100.0
117,House,34,21712,1,99.9
117,House,34,21713,1,100.0
117,House,34,21714,6,100.0
117,House,34,21715,1,100.0
117,House,34,21717,6,100.0
117,House,34,21718,6,97.3
117,House,34,21719,6,100.0
117,House,34,21720,6,100.0
117,House,34,21722,1,100.0
117,House,34,21723,1,99.1
117,House,34,21724,6,100.0
117,House,34,21725,6,100.0
117,House,34,21726,1,100.0
117,House,34,21727,6,100.0
117,House,34,21728,1,100.0
117,House,34,21730,1,100.0
117,House,34,21731,6,100.0
117,House,34,21732,1,100.0
117,House,34,21735,6,100.0
117,House,34,21736,1,100.0
117,House,34,21738,1,99.4
117,House,34,21739,1,99.8
117,House,34,21740,1,100.0
117,House,34,21741,1,100.0
117,House,34,21744,6,100.0
117,House,34,21745,6,100.0
117,House,34,21746,1,100.0
117,House,34,21747,1,99.9
117,House,34,21749,6,99.8
117,House,34,21750,6,100.0
117,House,34,21753,6,100.0
117,House,34,21754,1,100.0
117,House,34,21755,6,100.0
117,House,34,21756,1,98.2
117,House,34,21757,6,100.0
117,House,34,21758,6,100.0
117,House,34,21759,6,100.0
117,House,34,21760,6,100.0
117,House,34,21761,1,100.0
117,House,34,21762,1,100.0
117,House,34,21763,1,100.0
117,House,34,21900,1,100.0
117,House,34,21901,6,100.0
117,House,34,21902,1,100.0
117,House,34,21903,6,100.0
117,House,34,21905,6,100.0
117,House,34,21906,1,100.0
117,House,34,21908,6,100.0
117,House,34,21910,1,100.0
117,House,34,21911,6,100.0
117,House,34,21912,1,100.0
117,House,34,21914,1,100.0
117,House,34,21915,1,100.0
117,House,34,21916,1,99.9
117,House,34,21917,1,100.0
117,House,34,21919,1,100.0
117,House,34,21920,6,100.0
117,House,34,21921,1,100.0
